,population
1358,782.129349200262
1359,24408.274051052005
1360,24408.274051052005
1361,24408.274051052005
1362,24408.274051052005
1363,24408.274051052005
1364,24408.274051052005
1365,24408.274051052005
1366,24408.274051052005
1367,24408.274051052005
1368,24408.274051052005
1369,24408.274051052005
1370,24408.274051052005
1371,24408.274051052005
1372,24408.274051052005
1373,24408.274051052005
1374,24408.274051052005
1375,24408.274051052005
1376,24408.274051052005
1377,24408.274051052005
1378,22.32244364420573
1379,22.32244364420573
1380,22.32244364420573
1381,22.32244364420573
1382,22.32244364420573
1383,22.32244364420573
1384,22.32244364420573
1385,22.32244364420573
1386,22.32244364420573
1387,4079.2400306132104
1388,4079.2400306132104
1389,4079.2400306132104
1390,4079.2400306132104
1391,4079.2400306132104
1392,4079.2400306132104
1393,4079.2400306132104
1394,4079.2400306132104
1395,4079.2400306132104
1396,4079.2400306132104
1397,4079.2400306132104
1398,4079.2400306132104
1399,4079.2400306132104
1400,4079.2400306132104
1401,4079.2400306132104
1402,4079.2400306132104
1403,4079.2400306132104
1404,4079.2400306132104
1405,4079.2400306132104
1406,4079.2400306132104
1407,4079.2400306132104
1408,4079.2400306132104
1409,4079.2400306132104
1410,4079.2400306132104
1411,4079.2400306132104
1412,4079.2400306132104
1413,4079.2400306132104
1414,4079.2400306132104
1415,4079.2400306132104
1416,4079.2400306132104
1417,4079.2400306132104
1418,4079.2400306132104
1419,4079.2400306132104
1420,4079.2400306132104
1421,4079.2400306132104
1422,4079.2400306132104
1423,4079.2400306132104
1424,4079.2400306132104
1425,4079.2400306132104
1426,4079.2400306132104
1427,4079.2400306132104
1428,4079.2400306132104
1429,4079.2400306132104
1430,4079.2400306132104
1431,4079.2400306132104
1432,4079.2400306132104
1433,4079.2400306132104
1434,4079.2400306132104
1435,4079.2400306132104
1436,4079.2400306132104
1437,4079.2400306132104
1438,4079.2400306132104
1439,4079.2400306132104
1440,4079.2400306132104
1441,4079.2400306132104
1442,4079.2400306132104
1443,4079.2400306132104
1444,4079.2400306132104
1445,4079.2400306132104
1446,4079.2400306132104
1447,4079.2400306132104
1448,4079.2400306132104
1449,24153.187224229187
1450,24153.187224229187
1451,24153.187224229187
1452,24153.187224229187
1453,24153.187224229187
1454,24153.187224229187
1455,24153.187224229187
1456,24153.187224229187
1457,24153.187224229187
1458,24153.187224229187
1459,24153.187224229187
1460,24153.187224229187
1461,24153.187224229187
1462,24153.187224229187
1463,24153.187224229187
1464,24153.187224229187
1465,24153.187224229187
1466,24153.187224229187
1467,24153.187224229187
1468,24153.187224229187
1469,24153.187224229187
1470,24153.187224229187
1471,24153.187224229187
1472,24153.187224229187
1473,24153.187224229187
1474,24153.187224229187
1475,24153.187224229187
1476,24153.187224229187
1477,24153.187224229187
1478,24153.187224229187
1479,24153.187224229187
1480,24153.187224229187
1481,24153.187224229187
1482,24153.187224229187
1483,24153.187224229187
1484,24153.187224229187
1485,24153.187224229187
1486,24153.187224229187
1487,24153.187224229187
1488,24153.187224229187
1489,24153.187224229187
1490,24153.187224229187
1491,24153.187224229187
1492,24153.187224229187
1493,24153.187224229187
1494,24153.187224229187
1495,24153.187224229187
1496,24153.187224229187
1497,24153.187224229187
1498,24153.187224229187
1499,24153.187224229187
1500,24153.187224229187
1501,24153.187224229187
1502,24153.187224229187
1503,24153.187224229187
1504,24153.187224229187
1505,24153.187224229187
1506,24153.187224229187
1507,24153.187224229187
1508,24153.187224229187
1509,24153.187224229187
1510,24153.187224229187
1511,24153.187224229187
1512,24153.187224229187
1513,24153.187224229187
1514,24153.187224229187
1515,24153.187224229187
1516,24153.187224229187
1517,24153.187224229187
1518,24153.187224229187
1519,24153.187224229187
1520,24153.187224229187
1521,24153.187224229187
1522,24153.187224229187
1523,24153.187224229187
1524,24153.187224229187
1525,24153.187224229187
1526,24153.187224229187
1527,24153.187224229187
1528,24153.187224229187
1529,24153.187224229187
1530,24153.187224229187
1531,24153.187224229187
1532,24153.187224229187
1533,24153.187224229187
1534,24153.187224229187
1535,24153.187224229187
1536,24408.274051052005
1537,24408.274051052005
1538,24408.274051052005
1539,24408.274051052005
1540,24408.274051052005
1541,24408.274051052005
1542,24408.274051052005
1543,24408.274051052005
1544,24408.274051052005
1545,24408.274051052005
1546,24408.274051052005
1547,24408.274051052005
1548,24408.274051052005
1549,24408.274051052005
1550,24408.274051052005
1551,24408.274051052005
1552,24408.274051052005
1553,24408.274051052005
1554,24408.274051052005
1555,24408.274051052005
1556,24408.274051052005
1557,24408.274051052005
1558,24408.274051052005
1559,24408.274051052005
1560,24408.274051052005
1561,24408.274051052005
1562,24408.274051052005
1563,24408.274051052005
1564,29998.750298430423
1565,29998.750298430423
1566,29998.750298430423
1567,29998.750298430423
1568,29998.750298430423
1569,29998.750298430423
1570,29998.750298430423
1571,29998.750298430423
1572,29998.750298430423
1573,29998.750298430423
1574,29998.750298430423
1575,29998.750298430423
1576,29998.750298430423
1577,29998.750298430423
1578,29998.750298430423
1579,29998.750298430423
1580,29998.750298430423
1581,9967.451012929281
1582,9967.451012929281
1583,9967.451012929281
1584,9967.451012929281
1585,9967.451012929281
1586,9967.451012929281
1587,9967.451012929281
1588,9967.451012929281
1589,9967.451012929281
1590,9967.451012929281
1591,9967.451012929281
1592,9967.451012929281
1593,9967.451012929281
1594,9967.451012929281
1595,9967.451012929281
1596,9967.451012929281
1597,9967.451012929281
1598,9967.451012929281
1599,9967.451012929281
1600,9967.451012929281
1601,9967.451012929281
1602,9967.451012929281
1603,9967.451012929281
1604,9967.451012929281
1605,9967.451012929281
1606,9967.451012929281
1607,9967.451012929281
1608,9967.451012929281
1609,9967.451012929281
1610,9967.451012929281
1611,9967.451012929281
1612,9967.451012929281
1613,9967.451012929281
1614,9967.451012929281
1615,9967.451012929281
1616,9967.451012929281
1617,9967.451012929281
1618,9967.451012929281
1619,9967.451012929281
1620,9967.451012929281
1621,9967.451012929281
1622,9967.451012929281
1623,9967.451012929281
1624,9967.451012929281
1625,9967.451012929281
1626,9967.451012929281
1627,9967.451012929281
1628,9967.451012929281
1629,9967.451012929281
1630,9967.451012929281
1631,9967.451012929281
1632,9967.451012929281
1633,9967.451012929281
1634,9967.451012929281
1635,9967.451012929281
1636,9967.451012929281
1637,9967.451012929281
1638,9967.451012929281
1639,9967.451012929281
1640,9967.451012929281
1641,9967.451012929281
1642,9967.451012929281
1643,9967.451012929281
1644,9967.451012929281
1645,9967.451012929281
1646,9967.451012929281
1647,9967.451012929281
1648,9967.451012929281
1649,9967.451012929281
1650,9967.451012929281
1651,9967.451012929281
1652,9967.451012929281
1653,9967.451012929281
1654,9967.451012929281
1655,9967.451012929281
1656,9967.451012929281
1657,9967.451012929281
1658,9967.451012929281
1659,9967.451012929281
1660,9967.451012929281
1661,9967.451012929281
1662,9967.451012929281
1663,9967.451012929281
1664,9967.451012929281
1665,9967.451012929281
1666,9967.451012929281
1667,9967.451012929281
1668,9967.451012929281
1669,9967.451012929281
1670,9967.451012929281
1671,9967.451012929281
1672,9967.451012929281
1673,9967.451012929281
1674,9967.451012929281
1675,9967.451012929281
1676,9967.451012929281
1677,9967.451012929281
1678,9967.451012929281
1679,9967.451012929281
1680,9967.451012929281
1681,9967.451012929281
1682,9967.451012929281
1683,9967.451012929281
1684,9967.451012929281
1685,9967.451012929281
1686,9967.451012929281
1687,9967.451012929281
1688,9967.451012929281
1689,9967.451012929281
1690,9967.451012929281
1691,9967.451012929281
1692,9967.451012929281
1693,9967.451012929281
1694,9967.451012929281
1695,9967.451012929281
1696,9967.451012929281
1697,9967.451012929281
1698,9967.451012929281
1699,9967.451012929281
1700,9967.451012929281
1701,9967.451012929281
1702,9967.451012929281
1703,9967.451012929281
1704,9967.451012929281
1705,9967.451012929281
1706,9967.451012929281
1707,9967.451012929281
1708,9967.451012929281
1709,9967.451012929281
1710,9967.451012929281
1711,9967.451012929281
1712,9967.451012929281
1713,9967.451012929281
1714,9967.451012929281
1715,9967.451012929281
1716,9967.451012929281
1717,9967.451012929281
1718,9967.451012929281
1719,9967.451012929281
1720,9967.451012929281
1721,9967.451012929281
1722,9967.451012929281
1723,9967.451012929281
1724,9967.451012929281
1725,9967.451012929281
1726,9967.451012929281
1727,9967.451012929281
1728,9967.451012929281
1729,9967.451012929281
1730,9967.451012929281
1731,9967.451012929281
1732,9967.451012929281
1733,9967.451012929281
1734,9967.451012929281
1735,9967.451012929281
1736,9967.451012929281
1737,9967.451012929281
1738,9967.451012929281
1739,9967.451012929281
1740,9967.451012929281
1741,9967.451012929281
1742,9967.451012929281
1743,9967.451012929281
1744,9967.451012929281
1745,9967.451012929281
1746,9967.451012929281
1747,9967.451012929281
1748,9967.451012929281
1749,9967.451012929281
1750,9967.451012929281
1751,9967.451012929281
1752,9967.451012929281
1753,9967.451012929281
1754,9967.451012929281
1755,9967.451012929281
1756,9967.451012929281
1757,9967.451012929281
1758,9967.451012929281
1759,9967.451012929281
1760,9967.451012929281
1761,9967.451012929281
1762,9967.451012929281
1763,9967.451012929281
1764,9967.451012929281
1765,9967.451012929281
1766,4046.409108369973
1767,4046.409108369973
1768,4046.409108369973
1769,4046.409108369973
1770,4046.409108369973
1771,4046.409108369973
1772,4046.409108369973
1773,4046.409108369973
1774,4046.409108369973
1775,4046.409108369973
1776,4046.409108369973
1777,4046.409108369973
1778,4046.409108369973
1779,4046.409108369973
1780,4046.409108369973
1781,4046.409108369973
1782,4046.409108369973
1783,4046.409108369973
1784,4046.409108369973
1785,4046.409108369973
1786,4046.409108369973
1787,4046.409108369973
1788,4046.409108369973
1789,4046.409108369973
1790,4046.409108369973
1791,4046.409108369973
1792,4046.409108369973
1793,4046.409108369973
1794,4046.409108369973
1795,4046.409108369973
1796,4046.409108369973
1797,4046.409108369973
1798,4046.409108369973
1799,4046.409108369973
1800,4046.409108369973
1801,4046.409108369973
1802,4046.409108369973
1803,4046.409108369973
1804,4046.409108369973
1805,4046.409108369973
1806,4046.409108369973
1807,4046.409108369973
1808,4046.409108369973
1809,4046.409108369973
1810,4046.409108369973
1811,4046.409108369973
1812,4046.409108369973
1813,4046.409108369973
1814,4046.409108369973
1815,4046.409108369973
1816,4046.409108369973
1817,4046.409108369973
1818,4046.409108369973
1819,4046.409108369973
1820,4046.409108369973
1821,4046.409108369973
1822,4046.409108369973
1823,4046.409108369973
1824,4046.409108369973
1825,4046.409108369973
1826,4046.409108369973
1827,4046.409108369973
1828,4046.409108369973
1829,4046.409108369973
1830,4046.409108369973
1831,4046.409108369973
1832,4046.409108369973
1833,10075.306898047525
1834,10075.306898047525
1835,10075.306898047525
1836,10075.306898047525
1837,10075.306898047525
1838,10075.306898047525
1839,10075.306898047525
1840,10075.306898047525
1841,10075.306898047525
1842,10075.306898047525
1843,10075.306898047525
1844,10075.306898047525
1845,10075.306898047525
1846,10075.306898047525
1847,10075.306898047525
1848,10075.306898047525
1849,10075.306898047525
1850,10075.306898047525
1851,10075.306898047525
1852,10075.306898047525
1853,10075.306898047525
1854,10075.306898047525
1855,10075.306898047525
1856,10075.306898047525
1857,10075.306898047525
1858,10075.306898047525
1859,10075.306898047525
1860,10075.306898047525
1861,10075.306898047525
1862,10075.306898047525
1863,10075.306898047525
1864,10075.306898047525
1865,10075.306898047525
1866,10075.306898047525
1867,10075.306898047525
1868,10075.306898047525
1869,10075.306898047525
1870,10075.306898047525
1871,10075.306898047525
1872,10075.306898047525
1873,10075.306898047525
1874,10075.306898047525
1875,10075.306898047525
1876,10075.306898047525
1877,10075.306898047525
1878,10075.306898047525
1879,10075.306898047525
1880,10075.306898047525
1881,10075.306898047525
1882,10075.306898047525
1883,10075.306898047525
1884,10075.306898047525
1885,10075.306898047525
1886,10075.306898047525
1887,10075.306898047525
1888,10075.306898047525
1889,10075.306898047525
1890,10075.306898047525
1891,10075.306898047525
1892,10075.306898047525
1893,10075.306898047525
1894,10075.306898047525
1895,10075.306898047525
1896,10075.306898047525
1897,10075.306898047525
1898,10075.306898047525
1899,10075.306898047525
1900,10075.306898047525
1901,10075.306898047525
1902,10075.306898047525
1903,10075.306898047525
