,street_width,street_traffic,street_lane,street_orientation
761,0.0,-1.0,0.0,-1.0
762,31.0,4.0,3.0,2.0
763,31.0,4.0,3.0,2.0
764,31.0,4.0,3.0,2.0
765,31.0,4.0,3.0,2.0
766,31.0,4.0,3.0,2.0
767,0.0,-1.0,0.0,-1.0
768,0.0,-1.0,0.0,-1.0
769,0.0,-1.0,0.0,-1.0
770,31.0,4.0,3.0,2.0
771,31.0,4.0,3.0,2.0
772,31.0,4.0,3.0,2.0
773,31.0,4.0,3.0,2.0
774,31.0,4.0,3.0,2.0
775,31.0,4.0,3.0,2.0
776,31.0,4.0,3.0,2.0
777,31.0,4.0,3.0,2.0
778,31.0,4.0,3.0,2.0
779,31.0,4.0,3.0,2.0
780,31.0,4.0,3.0,2.0
781,31.0,4.0,3.0,2.0
782,0.0,-1.0,0.0,-1.0
783,0.0,-1.0,0.0,-1.0
784,0.0,-1.0,0.0,-1.0
785,36.0,4.0,3.0,0.0
786,36.0,4.0,3.0,0.0
787,36.0,4.0,3.0,0.0
788,0.0,-1.0,0.0,-1.0
789,36.0,4.0,3.0,0.0
790,36.0,4.0,3.0,0.0
791,36.0,4.0,3.0,0.0
792,36.0,4.0,3.0,0.0
793,36.0,4.0,3.0,0.0
794,36.0,4.0,3.0,0.0
795,0.0,-1.0,0.0,-1.0
796,36.0,4.0,3.0,0.0
797,36.0,4.0,3.0,0.0
798,36.0,4.0,3.0,0.0
799,36.0,4.0,3.0,0.0
800,36.0,4.0,3.0,0.0
801,36.0,4.0,3.0,0.0
802,36.0,4.0,3.0,0.0
803,0.0,-1.0,0.0,-1.0
804,0.0,-1.0,0.0,-1.0
805,47.0,3.0,4.0,2.0
806,0.0,-1.0,0.0,-1.0
807,0.0,-1.0,0.0,-1.0
808,45.0,3.0,4.0,2.0
809,45.0,3.0,4.0,2.0
810,45.0,3.0,4.0,2.0
811,45.0,3.0,4.0,2.0
812,45.0,3.0,4.0,2.0
813,49.75,3.0,4.0,2.0
814,54.0,4.0,4.0,0.0
815,54.0,4.0,4.0,0.0
816,54.0,4.0,4.0,0.0
817,54.0,4.0,4.0,0.0
818,54.0,4.0,4.0,0.0
819,37.5,2.0,2.5,0.0
820,37.5,2.0,2.5,0.0
821,48.5,4.0,3.5,0.0
822,43.0,4.0,3.0,0.0
823,43.0,4.0,3.0,0.0
824,21.0,2.0,1.0,0.0
825,43.0,4.0,3.0,0.0
826,43.0,4.0,3.0,0.0
827,43.0,4.0,3.0,0.0
828,45.75,4.0,3.25,0.0
829,45.75,4.0,3.25,0.0
830,54.0,4.0,4.0,0.0
831,54.0,4.0,4.0,0.0
832,54.0,4.0,4.0,0.0
833,54.0,4.0,4.0,0.0
834,48.857143,4.0,3.857143,2.0
835,48.857143,4.0,3.857143,2.0
836,48.857143,4.0,3.857143,2.0
837,48.857143,4.0,3.857143,2.0
838,30.0,4.0,3.0,0.0
839,30.0,4.0,3.0,0.0
840,30.0,4.0,3.0,0.0
841,30.0,4.0,3.0,0.0
842,30.0,4.0,3.0,0.0
843,30.0,4.0,3.0,0.0
844,30.0,4.0,3.0,0.0
845,30.0,4.0,3.0,0.0
846,30.0,4.0,3.0,0.0
847,30.0,4.0,3.0,0.0
848,30.0,4.0,3.0,0.0
849,30.0,4.0,3.0,0.0
850,30.0,4.0,3.0,0.0
851,30.0,4.0,3.0,0.0
852,30.0,4.0,3.0,0.0
853,30.0,4.0,3.0,0.0
854,30.0,4.0,3.0,0.0
855,30.0,4.0,3.0,0.0
856,50.0,3.0,4.0,2.0
857,50.0,3.0,4.0,2.0
858,50.0,3.0,4.0,2.0
859,50.0,3.0,4.0,2.0
860,50.0,3.0,4.0,2.0
861,50.0,3.0,4.0,2.0
862,50.0,3.0,4.0,2.0
863,50.0,3.0,4.0,2.0
864,41.0,1.0,3.5,0.0
865,41.0,1.0,3.5,0.0
866,41.0,1.0,3.5,0.0
867,41.0,1.0,3.5,0.0
868,51.0,3.0,4.0,2.0
869,51.0,3.0,4.0,2.0
870,51.0,3.0,4.0,2.0
871,0.0,-1.0,0.0,-1.0
872,39.0,3.0,3.5,0.0
873,39.0,3.0,3.5,0.0
874,39.0,3.0,3.5,0.0
875,50.0,3.0,4.0,2.0
876,50.0,3.0,4.0,2.0
877,50.0,3.0,4.0,2.0
878,50.0,3.0,4.0,2.0
879,33.333332,1.0,3.3333333,0.0
880,33.333332,1.0,3.3333333,0.0
881,33.333332,1.0,3.3333333,0.0
882,36.0,1.0,3.4,0.0
883,36.0,1.0,3.4,0.0
884,36.0,1.0,3.4,0.0
885,36.0,1.0,3.4,0.0
886,36.0,1.0,3.4,0.0
887,50.0,3.0,4.0,2.0
888,50.0,3.0,4.0,2.0
889,50.0,3.0,4.0,2.0
890,50.0,3.0,4.0,2.0
891,40.0,3.0,3.5,0.0
892,40.0,3.0,3.5,0.0
893,50.0,3.0,4.0,2.0
894,0.0,-1.0,0.0,-1.0
895,0.0,-1.0,0.0,-1.0
896,50.0,3.0,4.0,2.0
897,50.0,3.0,4.0,2.0
898,50.0,3.0,4.0,2.0
899,50.0,3.0,4.0,2.0
900,55.833332,3.0,4.6666665,3.0
901,55.833332,3.0,4.6666665,3.0
902,64.0,3.0,6.0,2.0
903,64.0,3.0,6.0,2.0
904,64.0,3.0,6.0,2.0
905,64.0,3.0,6.0,2.0
906,64.0,3.0,6.0,2.0
907,64.0,3.0,6.0,2.0
908,64.0,3.0,6.0,2.0
909,64.0,3.0,6.0,2.0
910,64.0,3.0,6.0,2.0
911,64.0,3.0,6.0,2.0
912,64.0,3.0,6.0,2.0
913,43.5,1.0,4.0,3.0
914,43.5,1.0,4.0,3.0
915,43.5,1.0,4.0,3.0
916,43.5,1.0,4.0,3.0
917,64.5,3.0,6.0,2.0
918,64.5,3.0,6.0,2.0
919,64.5,3.0,6.0,2.0
920,37.72222,4.0,3.6666667,3.0
921,30.0,4.0,3.0,3.0
922,65.0,3.0,6.0,2.0
923,65.0,3.0,6.0,2.0
924,65.0,3.0,6.0,2.0
925,65.0,3.0,6.0,2.0
926,47.5,1.0,4.4,3.0
927,47.5,1.0,4.4,3.0
928,64.5,3.0,6.0,2.0
929,64.5,3.0,6.0,2.0
930,64.5,3.0,6.0,2.0
931,64.5,3.0,6.0,2.0
932,42.75,2.0,3.5,0.0
933,42.75,2.0,3.5,0.0
934,42.75,2.0,3.5,0.0
935,31.0,4.0,3.0,3.0
936,31.0,4.0,3.0,3.0
937,47.75,3.0,4.5,2.0
938,47.75,3.0,4.5,2.0
939,47.75,3.0,4.5,2.0
940,47.75,3.0,4.5,2.0
941,47.75,3.0,4.5,2.0
942,64.5,3.0,6.0,2.0
943,64.5,3.0,6.0,2.0
944,64.5,3.0,6.0,2.0
945,64.5,3.0,6.0,2.0
946,64.5,3.0,6.0,2.0
947,64.5,3.0,6.0,2.0
948,55.7,3.0,5.0,2.0
949,55.7,3.0,5.0,2.0
950,60.0,3.0,6.0,2.0
951,60.0,3.0,6.0,2.0
952,60.0,3.0,6.0,2.0
953,48.2,3.0,4.6,2.0
954,50.0,3.0,5.0,2.0
955,60.0,3.0,6.0,2.0
956,60.0,3.0,6.0,2.0
957,36.083332,4.0,3.0,2.0
958,36.083332,4.0,3.0,2.0
959,36.083332,4.0,3.0,2.0
960,36.083332,4.0,3.0,2.0
961,36.083332,4.0,3.0,2.0
962,30.2,1.0,2.6,3.0
963,30.2,1.0,2.6,3.0
964,30.2,1.0,2.6,3.0
965,29.0,1.0,2.6666667,3.0
966,29.0,1.0,2.6666667,3.0
967,29.0,1.0,2.6666667,3.0
968,23.0,4.0,2.0,2.0
969,23.0,4.0,2.0,2.0
970,23.0,4.0,2.0,2.0
971,23.0,4.0,2.0,2.0
972,23.0,4.0,2.0,2.0
973,34.0,4.0,3.0,3.0
974,34.0,4.0,3.0,3.0
975,28.5,4.0,2.5,2.0
976,28.5,4.0,2.5,0.0
977,23.0,4.0,2.0,2.0
978,23.0,4.0,2.0,2.0
979,23.0,4.0,2.0,2.0
980,23.0,4.0,2.0,2.0
981,23.0,4.0,2.0,2.0
982,23.0,4.0,2.0,2.0
983,23.0,4.0,2.0,2.0
984,23.0,4.0,2.0,2.0
985,23.0,4.0,2.0,2.0
986,41.5,3.0,4.0,2.0
987,41.5,3.0,4.0,2.0
988,41.5,3.0,4.0,2.0
989,41.5,3.0,4.0,2.0
990,23.0,4.0,2.0,2.0
991,23.0,4.0,2.0,2.0
992,23.0,4.0,2.0,2.0
993,23.0,4.0,2.0,2.0
994,23.0,4.0,2.0,2.0
995,23.0,4.0,2.0,2.0
996,23.0,4.0,2.0,2.0
997,23.0,4.0,2.0,2.0
998,23.0,4.0,2.0,2.0
999,23.0,4.0,2.0,2.0
1000,23.0,4.0,2.0,2.0
1001,47.0,3.0,4.0,0.0
1002,48.5,3.0,4.0,0.0
1003,48.5,3.0,4.0,0.0
1004,48.5,3.0,4.0,0.0
1005,48.5,3.0,4.0,0.0
1006,48.5,3.0,4.0,0.0
1007,48.5,3.0,4.0,0.0
1008,48.5,3.0,4.0,0.0
1009,48.5,3.0,4.0,0.0
1010,30.0,4.0,2.0,2.0
1011,30.0,4.0,2.0,2.0
1012,30.0,4.0,2.0,2.0
1013,30.0,4.0,2.0,2.0
1014,30.0,4.0,2.0,2.0
1015,30.0,4.0,2.0,2.0
1016,30.0,4.0,2.0,2.0
1017,30.0,4.0,2.0,2.0
1018,30.666666,4.0,2.3333333,2.0
1019,30.666666,4.0,2.3333333,2.0
1020,30.666666,4.0,2.3333333,2.0
1021,30.666666,4.0,2.3333333,2.0
1022,30.666666,4.0,2.3333333,2.0
1023,31.0,4.0,2.0,2.0
1024,31.0,4.0,2.0,2.0
1025,31.0,4.0,2.0,2.0
1026,31.0,4.0,2.0,2.0
1027,31.0,4.0,2.0,2.0
1028,31.0,4.0,2.0,2.0
1029,31.0,4.0,2.0,2.0
1030,31.0,4.0,2.0,2.0
1031,31.0,4.0,2.0,2.0
1032,0.0,-1.0,0.0,-1.0
1033,31.0,4.0,2.0,2.0
1034,31.0,4.0,2.0,2.0
1035,31.0,4.0,2.0,2.0
1036,31.0,4.0,2.0,2.0
1037,31.0,4.0,2.0,2.0
1038,30.25,3.0,3.0,0.0
1039,30.25,3.0,3.0,0.0
1040,30.25,3.0,3.0,0.0
1041,36.5,1.0,4.0,0.0
1042,36.5,1.0,4.0,0.0
1043,36.5,1.0,4.0,0.0
1044,36.5,1.0,4.0,0.0
1045,43.0,1.0,4.0,2.0
1046,43.0,1.0,4.0,2.0
1047,43.0,1.0,4.0,2.0
1048,43.0,1.0,4.0,2.0
1049,43.0,1.0,4.0,2.0
1050,43.0,1.0,4.0,2.0
1051,43.0,1.0,4.0,2.0
1052,43.0,1.0,4.0,2.0
1053,43.0,1.0,4.0,2.0
1054,43.0,1.0,4.0,2.0
1055,43.0,1.0,4.0,2.0
1056,43.0,1.0,4.0,2.0
1057,43.25,1.0,4.0,2.0
1058,43.5,1.0,4.0,2.0
1059,43.5,1.0,4.0,2.0
1060,56.4,3.0,4.8,2.0
1061,54.0,3.0,4.0,2.0
1062,54.0,3.0,4.0,2.0
1063,54.0,3.0,4.0,2.0
1064,54.0,3.0,4.0,2.0
1065,54.0,3.0,4.0,2.0
1066,54.0,3.0,4.0,2.0
1067,0.0,-1.0,0.0,-1.0
1068,54.0,3.0,4.0,2.0
1069,54.0,3.0,4.0,2.0
1070,54.0,3.0,4.0,2.0
1071,54.0,3.0,4.0,2.0
1072,54.0,3.0,4.0,2.0
1073,54.0,3.0,4.0,2.0
1074,54.0,3.0,4.0,2.0
1075,54.0,3.0,4.0,2.0
1076,54.25,3.0,5.0,2.0
1077,54.25,3.0,5.0,2.0
1078,54.25,3.0,5.0,2.0
1079,54.25,3.0,5.0,2.0
1080,43.0,1.0,4.0,2.0
1081,43.0,1.0,4.0,2.0
1082,43.0,1.0,4.0,2.0
1083,43.0,1.0,4.0,2.0
1084,43.0,1.0,4.0,2.0
1085,43.0,1.0,4.0,2.0
1086,34.0,4.0,3.0,0.0
1087,39.0,1.0,3.5,0.0
1088,39.0,1.0,3.5,0.0
1089,39.0,1.0,3.5,0.0
1090,44.0,1.0,4.0,2.0
1091,44.0,1.0,4.0,2.0
1092,0.0,-1.0,0.0,-1.0
1093,36.0,1.0,3.2857144,0.0
1094,36.0,1.0,3.2857144,0.0
1095,36.0,1.0,3.2857144,0.0
1096,44.0,1.0,4.0,2.0
1097,44.0,1.0,4.0,2.0
1098,37.0,1.0,3.5,0.0
1099,37.0,1.0,3.5,0.0
1100,37.0,1.0,3.5,0.0
1101,32.923077,3.0,3.1538463,0.0
1102,32.923077,3.0,3.1538463,0.0
1103,44.0,1.0,4.0,2.0
1104,44.0,1.0,4.0,2.0
1105,39.0,1.0,3.5,0.0
1106,39.0,1.0,3.5,0.0
1107,36.333332,1.0,3.0,2.0
1108,36.333332,1.0,3.0,2.0
1109,44.0,1.0,4.0,2.0
1110,37.142857,4.0,3.4285715,0.0
1111,37.142857,4.0,3.4285715,0.0
1112,37.142857,4.0,3.4285715,0.0
1113,39.4375,1.0,3.625,2.0
1114,39.4375,1.0,3.625,2.0
1115,44.5,1.0,4.0,2.0
1116,44.5,1.0,4.0,2.0
1117,44.5,1.0,4.0,2.0
1118,44.5,1.0,4.0,2.0
1119,44.5,1.0,4.0,2.0
1120,37.875,3.0,3.1666667,0.0
1121,37.875,3.0,3.1666667,0.0
1122,38.5,1.0,3.5,0.0
1123,38.5,1.0,3.5,0.0
1124,43.0,1.0,4.0,2.0
1125,43.0,1.0,4.0,2.0
1126,43.0,1.0,4.0,2.0
1127,36.5,1.0,3.5,0.0
1128,38.833332,1.0,3.6666667,2.0
1129,38.833332,1.0,3.6666667,2.0
1130,38.833332,1.0,3.6666667,2.0
1131,43.0,1.0,4.0,2.0
1132,43.0,1.0,4.0,2.0
1133,43.0,1.0,4.0,2.0
1134,43.0,1.0,4.0,2.0
1135,43.0,1.0,4.0,2.0
1136,43.0,1.0,4.0,2.0
1137,37.0,1.0,3.3333333,3.0
1138,37.0,1.0,3.3333333,3.0
1139,37.0,1.0,3.3333333,3.0
1140,37.0,1.0,3.3333333,3.0
1141,43.0,1.0,4.0,2.0
1142,43.0,1.0,4.0,2.0
1143,43.0,1.0,4.0,2.0
1144,43.0,1.0,4.0,2.0
1145,43.0,1.0,4.0,2.0
1146,31.625,4.0,3.125,3.0
1147,31.625,4.0,3.125,3.0
1148,32.88889,4.0,3.2222223,3.0
1149,32.88889,4.0,3.2222223,3.0
1150,32.88889,4.0,3.2222223,3.0
1151,32.88889,4.0,3.2222223,3.0
1152,60.5,3.0,6.0,2.0
1153,60.5,3.0,6.0,2.0
1154,60.5,3.0,6.0,2.0
1155,60.5,3.0,6.0,2.0
1156,60.5,3.0,6.0,2.0
1157,60.5,3.0,6.0,2.0
1158,60.5,3.0,6.0,2.0
1159,61.0,3.0,6.0,2.0
1160,61.0,3.0,6.0,2.0
1161,0.0,-1.0,0.0,-1.0
1162,0.0,-1.0,0.0,-1.0
1163,0.0,-1.0,0.0,-1.0
1164,41.166668,1.0,3.6666667,3.0
1165,41.166668,1.0,3.6666667,3.0
1166,60.0,3.0,4.0,2.0
1167,60.0,3.0,4.0,2.0
1168,60.0,3.0,4.0,2.0
1169,60.0,3.0,4.0,2.0
1170,60.0,3.0,4.0,2.0
1171,60.0,3.0,4.0,2.0
1172,45.0,3.0,3.5,2.0
1173,45.0,3.0,3.5,2.0
1174,42.0,4.0,3.8,3.0
1175,42.0,4.0,3.8,3.0
1176,42.0,4.0,3.8,3.0
1177,42.0,4.0,3.8,3.0
1178,60.0,3.0,6.0,2.0
1179,60.0,3.0,6.0,2.0
1180,60.0,3.0,6.0,2.0
1181,45.0,1.0,4.5,2.0
1182,45.0,1.0,4.5,2.0
1183,39.0,1.0,3.5714285,3.0
1184,39.0,1.0,3.5714285,3.0
1185,60.0,3.0,4.0,2.0
1186,60.0,3.0,4.0,2.0
1187,45.25,3.0,4.0,2.0
1188,45.25,3.0,4.0,2.0
1189,45.25,3.0,4.0,2.0
1190,45.0,3.0,4.5,2.0
1191,60.0,3.0,6.0,2.0
1192,60.0,3.0,6.0,2.0
1193,60.0,3.0,6.0,2.0
1194,60.0,3.0,6.0,2.0
1195,60.0,3.0,6.0,2.0
1196,60.0,3.0,6.0,2.0
1197,45.0,1.0,4.0,2.0
1198,45.0,1.0,4.0,2.0
1199,45.0,1.0,4.0,2.0
1200,45.0,1.0,4.0,2.0
1201,45.0,1.0,3.5,2.0
1202,60.0,3.0,4.0,2.0
1203,60.0,3.0,4.0,2.0
1204,60.0,3.0,4.0,2.0
1205,60.0,3.0,4.0,2.0
1206,60.0,3.0,4.0,2.0
1207,60.0,3.0,4.0,2.0
1208,42.0,4.0,3.8,3.0
1209,42.0,4.0,3.8,3.0
1210,42.0,4.0,3.8,3.0
1211,30.0,4.0,3.0,3.0
1212,30.0,4.0,3.0,3.0
1213,30.0,4.0,3.0,3.0
1214,60.0,3.0,6.0,2.0
1215,60.0,3.0,6.0,2.0
1216,60.0,3.0,6.0,2.0
1217,60.0,3.0,6.0,2.0
1218,60.0,3.0,6.0,2.0
1219,60.0,3.0,6.0,2.0
1220,60.0,3.0,6.0,2.0
1221,60.0,3.0,6.0,2.0
1222,60.0,3.0,6.0,2.0
1223,60.0,3.0,6.0,2.0
1224,60.0,3.0,6.0,2.0
1225,60.0,3.0,6.0,2.0
1226,64.0,3.0,6.0,3.0
1227,64.0,3.0,6.0,3.0
1228,64.0,3.0,6.0,3.0
1229,64.0,3.0,6.0,3.0
1230,0.0,-1.0,0.0,-1.0
1231,64.0,3.0,6.0,3.0
1232,64.0,3.0,6.0,3.0
1233,64.0,3.0,6.0,3.0
1234,64.0,3.0,6.0,3.0
1235,46.166668,3.0,4.1666665,1.0
1236,46.166668,3.0,4.1666665,1.0
1237,44.0,3.0,4.0,1.0
1238,44.0,3.0,4.0,1.0
1239,44.0,3.0,4.0,1.0
1240,44.0,3.0,4.0,1.0
1241,44.0,3.0,4.0,1.0
1242,44.0,3.0,4.0,1.0
1243,44.0,3.0,4.0,1.0
1244,44.0,3.0,4.0,1.0
1245,41.666668,3.0,3.8333333,1.0
1246,41.666668,3.0,3.8333333,1.0
1247,30.0,4.0,3.0,3.0
1248,44.0,3.0,4.0,2.0
1249,44.0,3.0,4.0,2.0
1250,39.333332,3.0,3.6666667,2.0
1251,39.333332,3.0,3.6666667,2.0
1252,39.333332,3.0,3.6666667,2.0
1253,39.333332,3.0,3.6666667,2.0
1254,45.0,3.0,4.0,2.0
1255,45.0,3.0,4.0,2.0
1256,45.0,3.0,4.0,2.0
1257,45.0,3.0,4.0,2.0
1258,45.0,3.0,4.0,2.0
1259,40.166668,3.0,3.6666667,2.0
1260,31.0,4.0,3.0,3.0
1261,31.0,4.0,3.0,3.0
1262,44.5,3.0,4.0,2.0
1263,44.5,3.0,4.0,2.0
1264,44.5,3.0,4.0,2.0
1265,44.5,3.0,4.0,2.0
1266,44.5,3.0,4.0,2.0
1267,44.5,3.0,4.0,2.0
1268,44.5,3.0,4.0,2.0
1269,44.5,3.0,4.0,2.0
1270,31.0,1.0,3.0,3.0
1271,41.875,3.0,3.75,2.0
1272,41.875,3.0,3.75,2.0
1273,41.875,3.0,3.75,2.0
1274,46.0,3.0,4.0,2.0
1275,46.0,3.0,4.0,2.0
1276,46.0,3.0,4.0,2.0
1277,46.0,3.0,4.0,2.0
1278,40.666668,3.0,3.6666667,2.0
1279,40.666668,3.0,3.6666667,2.0
1280,40.666668,3.0,3.6666667,2.0
1281,46.0,3.0,4.0,2.0
1282,46.0,3.0,4.0,2.0
1283,46.0,3.0,4.0,2.0
1284,40.833332,3.0,3.6666667,2.0
1285,40.833332,3.0,3.6666667,2.0
1286,40.833332,3.0,3.6666667,2.0
1287,32.0,1.0,3.0,3.0
1288,44.5,3.0,4.0,2.0
1289,44.5,3.0,4.0,2.0
1290,44.5,3.0,4.0,2.0
1291,44.5,3.0,4.0,2.0
1292,44.5,3.0,4.0,2.0
1293,44.5,3.0,4.0,2.0
1294,44.5,3.0,4.0,2.0
1295,44.5,3.0,4.0,2.0
1296,44.5,3.0,4.0,2.0
1297,45.045456,3.0,4.0,2.0
1298,45.045456,3.0,4.0,2.0
1299,45.045456,3.0,4.0,2.0
1300,32.3,4.0,2.2,0.0
1301,32.3,4.0,2.2,0.0
1302,32.3,4.0,2.2,0.0
1303,32.3,4.0,2.2,0.0
1304,38.333332,3.0,3.0,2.0
1305,38.333332,3.0,3.0,2.0
1306,38.333332,3.0,3.0,2.0
1307,35.166668,3.0,3.0,2.0
1308,33.0,3.0,2.8,2.0
1309,33.0,3.0,2.8,2.0
1310,33.0,3.0,2.8,2.0
1311,45.0,3.0,4.0,2.0
1312,45.0,3.0,4.0,2.0
1313,45.0,3.0,4.0,2.0
1314,45.0,3.0,4.0,2.0
1315,37.6,3.0,3.4,2.0
1316,37.6,3.0,3.4,2.0
1317,36.5,3.0,3.3,2.0
1318,36.5,3.0,3.3,2.0
1319,36.5,3.0,3.3,2.0
1320,36.5,3.0,3.3,2.0
1321,27.0,2.0,3.0,3.0
1322,29.333334,4.0,2.1666667,2.0
1323,29.333334,4.0,2.1666667,2.0
1324,29.333334,4.0,2.1666667,2.0
1325,29.333334,4.0,2.1666667,2.0
1326,29.333334,4.0,2.1666667,2.0
1327,29.714285,4.0,1.8571428,2.0
1328,29.714285,4.0,1.8571428,2.0
1329,29.714285,4.0,1.8571428,2.0
1330,29.75,1.0,1.75,1.0
1331,29.75,1.0,1.75,1.0
1332,23.0,1.0,1.0,1.0
1333,23.0,1.0,1.0,1.0
1334,23.0,1.0,1.0,1.0
1335,23.0,1.0,1.0,1.0
1336,23.0,1.0,1.0,1.0
1337,23.0,1.0,1.0,1.0
1338,26.333334,1.0,1.6666666,1.0
1339,26.333334,1.0,1.6666666,1.0
1340,26.333334,1.0,1.6666666,1.0
1341,28.0,1.0,2.0,1.0
1342,25.5,1.0,1.5,1.0
1343,25.5,1.0,1.5,1.0
1344,29.666666,1.0,2.3333333,2.0
1345,29.666666,1.0,2.3333333,2.0
1346,29.666666,1.0,2.3333333,2.0
1347,29.666666,1.0,2.3333333,2.0
1348,29.666666,1.0,2.3333333,2.0
1349,29.666666,1.0,2.3333333,2.0
1350,29.666666,1.0,2.3333333,2.0
1351,33.166668,1.0,2.3333333,2.0
1352,33.166668,1.0,2.3333333,2.0
1353,33.166668,1.0,2.3333333,2.0
1354,38.25,1.0,3.0,2.0
1355,43.5,1.0,3.0,2.0
1356,38.25,1.0,3.0,2.0
1357,38.25,1.0,3.0,2.0
1358,38.25,1.0,3.0,2.0
1359,38.25,1.0,3.0,2.0
1360,43.5,1.0,3.0,2.0
1361,43.5,1.0,3.0,2.0
1362,38.25,1.0,3.0,2.0
1363,43.5,1.0,3.0,2.0
1364,38.25,1.0,3.0,2.0
1365,38.25,1.0,3.0,2.0
1366,38.25,1.0,3.0,2.0
1367,35.25,2.0,3.0,2.0
1368,34.357143,2.0,2.4285715,2.0
1369,34.625,4.0,2.0,2.0
1370,32.25,1.0,2.0,2.0
1371,32.25,1.0,2.0,2.0
1372,32.25,1.0,2.0,2.0
1373,39.42857,4.0,2.7142856,2.0
1374,36.0,1.0,2.3333333,2.0
1375,38.4,1.0,2.6,2.0
1376,38.4,1.0,2.6,2.0
1377,43.333332,1.0,2.3333333,2.0
1378,43.333332,1.0,2.3333333,2.0
1379,43.333332,1.0,2.3333333,2.0
1380,43.333332,1.0,2.3333333,2.0
1381,45.2,1.0,2.6,2.0
1382,43.333332,1.0,2.3333333,2.0
1383,43.333332,1.0,2.3333333,2.0
1384,43.333332,1.0,2.3333333,2.0
1385,45.2,1.0,2.6,2.0
1386,43.333332,1.0,2.3333333,2.0
1387,43.333332,1.0,2.3333333,2.0
1388,45.2,1.0,2.6,2.0
1389,43.333332,1.0,2.3333333,2.0
1390,47.8,1.0,3.4,2.0
1391,47.8,1.0,3.4,2.0
1392,43.333332,1.0,3.6666667,2.0
1393,45.2,1.0,3.8,2.0
1394,47.8,1.0,4.2,2.0
1395,41.166668,1.0,3.3333333,2.0
1396,43.333332,1.0,3.6666667,2.0
1397,46.4375,1.0,4.25,2.0
1398,46.4375,1.0,4.25,2.0
1399,49.75,1.0,4.4,2.0
1400,29.375,1.0,2.0,2.0
1401,51.25,1.0,4.5,2.0
1402,32.166668,1.0,2.3333333,2.0
1403,35.884617,1.0,2.6923077,2.0
1404,35.884617,1.0,2.6923077,2.0
1405,35.884617,1.0,2.6923077,2.0
1406,35.884617,1.0,2.6923077,2.0
1407,35.884617,1.0,2.6923077,2.0
1408,38.666668,4.0,3.0,2.0
1409,38.666668,4.0,3.0,2.0
1410,30.0625,1.0,2.0,2.0
1411,30.0625,1.0,2.0,2.0
1412,30.0625,1.0,2.0,2.0
1413,30.0625,1.0,2.0,2.0
1414,30.0625,1.0,2.0,2.0
1415,43.0,4.0,3.3333333,2.0
1416,43.0,4.0,3.3333333,2.0
1417,43.0,4.0,3.3333333,2.0
1418,43.0,4.0,3.3333333,2.0
1419,43.0,4.0,3.3333333,2.0
1420,43.0,4.0,3.3333333,2.0
1421,27.59091,1.0,1.7272727,2.0
1422,61.0,1.0,5.0,1.0
1423,61.0,1.0,5.0,1.0
1424,61.0,1.0,5.0,1.0
1425,60.0,3.0,6.0,3.0
1426,60.0,3.0,6.0,3.0
1427,60.0,3.0,6.0,3.0
1428,60.0,3.0,6.0,3.0
1429,60.0,3.0,6.0,3.0
1430,60.0,3.0,6.0,3.0
1431,60.0,3.0,6.0,3.0
1432,60.0,3.0,6.0,3.0
1433,60.0,3.0,6.0,3.0
1434,60.0,3.0,6.0,3.0
1435,60.0,3.0,6.0,3.0
1436,60.0,3.0,6.0,3.0
1437,60.0,3.0,6.0,3.0
1438,60.0,3.0,6.0,3.0
1439,60.0,3.0,6.0,3.0
1440,60.0,3.0,6.0,3.0
1441,60.0,3.0,6.0,3.0
1442,64.5,1.0,6.0,2.0
1443,64.5,1.0,6.0,2.0
1444,64.5,1.0,6.0,2.0
1445,64.5,1.0,6.0,2.0
1446,69.0,1.0,6.0,2.0
1447,0.0,-1.0,0.0,-1.0
1448,0.0,-1.0,0.0,-1.0
1449,0.0,-1.0,0.0,-1.0
1450,57.0,3.0,6.0,3.0
1451,57.0,3.0,6.0,3.0
1452,57.0,3.0,6.0,3.0
1453,57.0,3.0,6.0,3.0
1454,57.0,3.0,6.0,3.0
1455,57.0,3.0,6.0,3.0
1456,57.0,3.0,6.0,3.0
1457,57.0,3.0,6.0,3.0
1458,57.0,3.0,6.0,3.0
1459,57.0,3.0,6.0,3.0
1460,57.0,3.0,6.0,3.0
1461,57.0,3.0,6.0,3.0
1462,57.0,3.0,6.0,3.0
1463,57.0,3.0,6.0,3.0
1464,57.0,3.0,6.0,3.0
1465,57.0,3.0,6.0,3.0
1466,57.0,3.0,6.0,3.0
1467,57.0,3.0,6.0,3.0
1468,57.0,3.0,6.0,3.0
1469,57.0,3.0,6.0,3.0
1470,0.0,-1.0,0.0,-1.0
1471,57.0,3.0,6.0,3.0
1472,57.0,3.0,6.0,3.0
1473,57.0,3.0,6.0,3.0
1474,57.0,3.0,6.0,3.0
1475,58.0,3.0,5.5,2.0
1476,58.0,4.0,5.0,2.0
1477,58.0,4.0,5.0,2.0
1478,58.0,4.0,5.0,2.0
1479,58.0,4.0,5.0,2.0
1480,58.0,4.0,5.0,2.0
1481,58.0,4.0,5.0,2.0
1482,58.0,4.0,5.0,2.0
1483,58.0,4.0,5.0,2.0
1484,58.0,4.0,5.0,2.0
1485,58.0,4.0,5.0,2.0
1486,58.0,4.0,5.0,2.0
1487,50.714287,4.0,4.428571,2.0
1488,50.714287,4.0,4.428571,2.0
