feature,data_type,n_distinct,n_missing,n_negative,n_zeros,count,unique,top,freq,mean,std,min,25%,50%,75%,max
aod55_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.01809525813044139,0.004093166679987702,0.010237981571905,0.0147974862730127,0.0185411254602662,0.0209609732598465,0.0297215129718077
building_height_res100_std_dev_5x5,float64,1336 (11.90%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,33.4255253197079,26.396888382583807,0.0,15.504561,27.214897,43.624596,193.86247
building_height_std_res100_std_dev_5x5,float64,1331 (11.85%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,18.787343558033662,15.23930781767292,0.0,8.624157,14.689226,24.230595,113.404854
building_year_res100_std_dev_5x5,float64,1336 (11.90%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,348.1911462432808,359.1965511042073,0.0,16.869171,375.5367,703.557,995.7088
building_area_res100_std_dev_5x5,float64,1339 (11.92%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,11811.027627847538,3904.2951094760474,0.0,9328.972,11700.106,14221.062,26866.002
building_height_res30_std_dev_5x5,float64,3930 (35.00%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,38.30501358297266,35.71760609638646,0.0,16.187897,27.115429,51.91027,349.38998
building_height_std_res30_std_dev_5x5,float64,3620 (32.24%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,11.611851724208744,13.301675753394665,0.0,3.498097,7.2753124,14.901643,117.448006
building_year_res30_std_dev_5x5,float64,3902 (34.75%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,567.3449436168492,347.8228190385127,0.0,377.2287,633.8712,892.4755,1004.69525
building_area_res30_std_dev_5x5,float64,3946 (35.14%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,1745.048373973391,602.8448363330878,0.0,1549.8105,1820.3838,2093.7346,3375.9587
var_res100_std_dev_5x5,float64,1339 (11.92%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,0.9617743204693204,0.6975978731070576,0.0,0.47633263,0.7713753,1.2356519,4.809387
building_area_per_pixel_res100_std_dev_5x5,float64,1337 (11.91%),0 (0.00%),0 (0.00%),90 (0.80%),11229.0,,,,0.1097271243256746,0.03627178670103255,0.0,0.08666826,0.10869665,0.13211688,0.24959126
var_res30_std_dev_5x5,float64,3885 (34.60%),0 (0.00%),0 (0.00%),644 (5.74%),11229.0,,,,1.0907316901236976,0.986912296456829,0.0,0.46862477,0.7869303,1.4123653,7.837853
building_area_per_pixel_res30_std_dev_5x5,float64,3944 (35.12%),0 (0.00%),0 (0.00%),567 (5.05%),11229.0,,,,0.18013217365454984,0.06222850461605147,0.0,0.1599788,0.18790865,0.21612523,0.3484825
None_std_dev_5x5,float64,1 (0.01%),0 (0.00%),0 (0.00%),11229 (100.00%),11229.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canopy_heigth_res10_std_dev_5x5,int64,9 (0.08%),0 (0.00%),0 (0.00%),7360 (65.54%),11229.0,,,,0.8476266809154867,1.426325384141695,0.0,0.0,0.0,1.0,8.0
canopy_heigth_count_res10_std_dev_5x5,int64,12 (0.11%),0 (0.00%),0 (0.00%),6997 (62.31%),11229.0,,,,9.670139816546442,13.526874245396598,0.0,0.0,0.0,21.0,40.0
canopy_heigth_res30_std_dev_5x5,int64,8 (0.07%),0 (0.00%),0 (0.00%),5671 (50.50%),11229.0,,,,0.9602814141953869,1.243804937426487,0.0,0.0,0.0,2.0,7.0
canopy_heigth_count_res30_std_dev_5x5,int64,6 (0.05%),0 (0.00%),0 (0.00%),9813 (87.39%),11229.0,,,,0.49309822780301005,1.3722371637907649,0.0,0.0,0.0,0.0,7.0
canopy_heigth_res5_std_dev_5x5,int64,11 (0.10%),0 (0.00%),0 (0.00%),8752 (77.94%),11229.0,,,,0.5402083889927866,1.244048744042377,0.0,0.0,0.0,0.0,10.0
canopy_heigth_count_res5_std_dev_5x5,int64,6 (0.05%),0 (0.00%),0 (0.00%),7454 (66.38%),11229.0,,,,1.8169026627482412,2.6965908869065696,0.0,0.0,0.0,4.0,7.0
co_july24_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.0006041683462245053,0.0006302745753265051,1.8750431124329263e-14,0.0002486099908794,0.000293275502369,0.0008214525948395,0.002394140762767
hcho_july24_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,4.484207389575841e-05,4.2812320276603926e-05,1.6830531547846882e-07,1.204203903649774e-05,2.9341880724923857e-05,6.647899371936687e-05,0.0001719803694438
red_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.046020246185989086,0.019793133156057633,0.0061121260212793,0.0331225270322178,0.0425883301828094,0.0549476560559228,0.1726873641320059
blue_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.03759241120531387,0.016944067320520582,0.0038028296622383,0.0262639069256651,0.0349601432382649,0.0459178843589292,0.1436252493322118
green_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.04067562913661655,0.01824903191796479,0.0046424305961425,0.0287863921143306,0.0378629096142913,0.0490285123347629,0.1577300440721424
nir08_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.05004435036546579,0.017328818593822865,0.0101873806083801,0.0380050129898675,0.0468892912561066,0.0580772254545617,0.1635601793164828
swir16_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.04678578519633162,0.019836971001301516,0.006522666096007,0.0340306133318222,0.0436988727147509,0.0554108262387414,0.1653914430650509
swir22_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.046025198475299345,0.01999872520989358,0.0058216350366542,0.0329197527633486,0.0430372715789465,0.0553360044714108,0.1611265662163133
coastal_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.03400015004032637,0.015564717316852899,0.0034444504293137,0.023498658079984,0.031825100424979,0.0417130914282315,0.1295524621783005
lwir11_std_dev_5x5,float64,4190 (37.31%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.840303416248691,0.524048271665747,0.0783046226471809,0.5165829296078207,0.740613355593743,1.0452731587858088,7.488230996967965
ndvi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.12052495645177826,0.061420448535132746,0.0188917664598689,0.0726229859106712,0.1051733037422996,0.1579940712107281,0.3253305326022334
evi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.08798199874100808,0.046400353620998376,0.0098851417941117,0.0526659464595257,0.0766155549228077,0.1140047539106469,0.2861641802343413
savi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.07687529452503902,0.04194210241236328,0.0093254627272858,0.0449523085519397,0.0653016901654807,0.100592497531645,0.2479107486204069
gndvi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.10828915649108439,0.05012837851807126,0.0245999040670571,0.0697023316569636,0.0953207925259555,0.1378528674728696,0.3349905298028579
arvi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.13366463215440605,0.06786059708258384,0.0158936969747383,0.0830294895925179,0.1171772181819826,0.1734134516184617,0.3720595256450911
msavi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.07490212585427018,0.04637738321373818,0.0074805800472805,0.0399460138857435,0.0605890949216128,0.0986723080375924,0.2870696621432343
ndwi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.10828915652262118,0.05012837853111955,0.0245999040758858,0.0697023316784069,0.0953207925562556,0.137852867508937,0.3349905299999565
awei_nsh_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.18461577164349016,0.08003177312778098,0.0316679065289686,0.1324393312258343,0.1719832516581665,0.2177992410674277,0.7946676118454432
awei_sh_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.10797272768254697,0.04824385238567206,0.0193589510458017,0.0728048179064064,0.0958549639326388,0.134350371079,0.3974747420835804
ndsi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.07042386232010844,0.03398420990196482,0.0178261234142557,0.0471279194079436,0.0611827215820725,0.0850866208238246,0.2920544538511701
nbr_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.11005893460700851,0.04637286863861462,0.029513856353126,0.0743456580644598,0.0986161209821923,0.1373221799620507,0.2887249417492262
si_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.08765730090358226,0.04761624802510395,0.0169695874281295,0.0576993665760022,0.0764839734330763,0.1066738123766086,0.8725702588137954
ndbi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.07812337438436073,0.030601578736120606,0.0187915670645794,0.0551154477727656,0.0707924759161733,0.0949859502347964,0.1905057548809568
ui_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.08936834581856878,0.04505931884864214,0.0229940237807746,0.0577158552608236,0.0756261712513044,0.1091428226898789,0.2878206724749335
ibi_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,5.036656958199107,28.697989356139935,0.0817232166724558,1.071724772004898,1.6013579571232697,2.584320010937516,685.8889029261292
albedo_std_dev_5x5,float64,4175 (37.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.03759475654023633,0.016565339939512886,0.0065319575635722,0.0266881409173037,0.0343882517428732,0.0450485595819936,0.1472612214243981
no2_july24_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.785005464456744e-05,1.0490697437172977e-05,2.465019122373732e-07,8.49395509165785e-06,1.7134851537073394e-05,2.2603643774983816e-05,4.171346562302512e-05
overlay_level2_res30_std_dev_5x5,float64,265 (2.36%),0 (0.00%),0 (0.00%),6274 (55.87%),11229.0,,,,0.8969171860539674,1.2465531418723939,0.0,0.0,0.0,1.4696938,4.4963984
overlay_level1_res30_std_dev_5x5,float64,121 (1.08%),0 (0.00%),0 (0.00%),6274 (55.87%),11229.0,,,,0.24069124237064743,0.31178859322937047,0.0,0.0,0.0,0.46647614,0.9991997
sd_level1_res30_std_dev_5x5,float64,342 (3.05%),0 (0.00%),0 (0.00%),8083 (71.98%),11229.0,,,,1.1930693816216937,2.5316308236504326,0.0,0.0,0.0,0.7838367,11.9903965
sd_level2_res30_std_dev_5x5,float64,424 (3.78%),0 (0.00%),0 (0.00%),8083 (71.98%),11229.0,,,,1.5046112086223171,3.3688803104172433,0.0,0.0,0.0,0.8000001,16.986395
zonedist_level1_res100_std_dev_5x5,float64,272 (2.42%),0 (0.00%),0 (0.00%),1523 (13.56%),11229.0,,,,0.7352518672758037,0.47872419209509853,0.0,0.36660603,0.7222188,1.1838919,1.505191
zonedist_level2_res100_std_dev_5x5,float64,1033 (9.20%),0 (0.00%),0 (0.00%),562 (5.00%),11229.0,,,,7.871601159861964,4.139356957458551,0.0,4.902897,9.090654,11.065189,15.71496
zonedist_level3_res100_std_dev_5x5,float64,1164 (10.37%),0 (0.00%),0 (0.00%),439 (3.91%),11229.0,,,,22.79978925308665,13.793905663980386,0.0,11.5199995,22.039093,33.528496,51.97578
has_residence_res100_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),5365 (47.78%),11229.0,,,,0.18769200951286846,0.196983838134298,0.0,0.0,0.19595918,0.4,0.49959984
has_manufacture_res100_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),7233 (64.41%),11229.0,,,,0.13311601079793392,0.1900712315475934,0.0,0.0,0.0,0.32496154,0.49959984
has_commercial_res100_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),5064 (45.10%),11229.0,,,,0.21647675911390152,0.2089788348553343,0.0,0.0,0.1959592,0.42708316,0.49959984
has_park_res100_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),3485 (31.04%),11229.0,,,,0.2666277912271796,0.19565747461615698,0.0,0.0,0.32496154,0.4489989,0.49959984
zonedist_level1_res1000_std_dev_5x5,float64,66 (0.59%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.0673260499777362,0.28768104680190276,0.6118823,0.85416627,0.9911609,1.293677,1.8128431
zonedist_level2_res1000_std_dev_5x5,float64,73 (0.65%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,8.64777769686526,4.377932332969733,2.3310084,4.6154523,7.486094,13.114877,15.741267
zonedist_level3_res1000_std_dev_5x5,float64,74 (0.66%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,26.286682503606734,10.507292454248208,8.846603,17.848248,21.775215,38.25272,45.356365
has_residence_res1000_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),4155 (37.00%),11229.0,,,,0.2290440176952534,0.1927000148027796,0.0,0.0,0.2712932,0.40000004,0.49959984
has_manufacture_res1000_std_dev_5x5,float64,16 (0.14%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.42496796815744947,0.07037353749772318,0.2712932,0.36660606,0.4489989,0.48989794,0.5
has_commercial_res1000_std_dev_5x5,float64,19 (0.17%),0 (0.00%),0 (0.00%),122 (1.09%),11229.0,,,,0.42941595099207414,0.07804726933327866,0.0,0.40000004,0.4489989,0.48989794,0.49959984
has_park_res1000_std_dev_5x5,float64,16 (0.14%),0 (0.00%),0 (0.00%),1496 (13.32%),11229.0,,,,0.27704765850654556,0.14508296152478783,0.0,0.1959592,0.2712932,0.36660606,0.49638695
zonedist_level1_res200_std_dev_5x5,float64,249 (2.22%),0 (0.00%),0 (0.00%),416 (3.70%),11229.0,,,,0.8761304647635587,0.3772820175806307,0.0,0.5878775,0.90862536,1.1959934,1.6267759
zonedist_level2_res200_std_dev_5x5,float64,613 (5.46%),0 (0.00%),0 (0.00%),25 (0.22%),11229.0,,,,10.00574754602814,3.8085932186629963,0.0,8.2378645,10.585575,12.271854,18.485195
zonedist_level3_res200_std_dev_5x5,float64,637 (5.67%),0 (0.00%),0 (0.00%),8 (0.07%),11229.0,,,,29.350025109030188,11.43564767346308,0.0,20.689863,28.63581,38.290764,55.680458
has_residence_res200_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),4973 (44.29%),11229.0,,,,0.1913752598450441,0.1906981053849479,0.0,0.0,0.1959592,0.36660606,0.49959984
has_manufacture_res200_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),4353 (38.77%),11229.0,,,,0.23029952437616888,0.19877631414064442,0.0,0.0,0.2712932,0.42708316,0.49959984
has_commercial_res200_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),2323 (20.69%),11229.0,,,,0.3204666187968653,0.1820363922337972,0.0,0.1959592,0.36660606,0.48,0.49959984
has_park_res200_std_dev_5x5,float64,18 (0.16%),0 (0.00%),0 (0.00%),677 (6.03%),11229.0,,,,0.39944088518122717,0.13132141336468872,0.0,0.36660606,0.46647614,0.48989797,0.49959984
zonedist_level1_res30_std_dev_5x5,float64,185 (1.65%),0 (0.00%),0 (0.00%),5428 (48.34%),11229.0,,,,0.3950402986338944,0.47468372178207974,0.0,0.0,0.19595918,0.6499231,1.4987996
zonedist_level2_res30_std_dev_5x5,float64,1380 (12.29%),0 (0.00%),0 (0.00%),3390 (30.19%),11229.0,,,,4.901820135996082,4.916455558063828,0.0,0.0,3.2653332,9.5210085,18.680729
zonedist_level3_res30_std_dev_5x5,float64,1802 (16.05%),0 (0.00%),0 (0.00%),3074 (27.38%),11229.0,,,,12.457885534816993,14.178664291482963,0.0,0.0,8.509383,19.497692,58.453182
has_residence_res30_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),6684 (59.52%),11229.0,,,,0.15742561704871313,0.20209767446099905,0.0,0.0,0.0,0.36660606,0.49959984
has_manufacture_res30_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),9685 (86.25%),11229.0,,,,0.05206069042568349,0.13620782512690344,0.0,0.0,0.0,0.0,0.49959984
has_commercial_res30_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),8432 (75.09%),11229.0,,,,0.09498517891174638,0.17273144216083325,0.0,0.0,0.0,0.0,0.49959984
has_park_res30_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),8196 (72.99%),11229.0,,,,0.10756798252471278,0.1846184182537677,0.0,0.0,0.0,0.1959592,0.49959984
zonedist_level1_res500_std_dev_5x5,float64,133 (1.18%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.9915799738925996,0.2542035737916261,0.3249615,0.85416627,0.9830565,1.0954452,1.7906423
zonedist_level2_res500_std_dev_5x5,float64,205 (1.83%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,10.367309538311515,3.3340377020292427,1.6069849,7.8389792,10.804888,13.102672,16.108334
zonedist_level3_res500_std_dev_5x5,float64,208 (1.85%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,31.590799251580727,7.059004764883152,14.929165,25.849907,32.149303,36.217697,48.65809
has_residence_res500_std_dev_5x5,float64,16 (0.14%),0 (0.00%),0 (0.00%),4421 (39.37%),11229.0,,,,0.20220964707810138,0.18004619462322655,0.0,0.0,0.1959592,0.32496154,0.49959984
has_manufacture_res500_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),1412 (12.57%),11229.0,,,,0.36853606158250957,0.16057987221276945,0.0,0.32496154,0.4489989,0.48,0.49959984
has_commercial_res500_std_dev_5x5,float64,13 (0.12%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.46170621676284623,0.05054440937942918,0.2712932,0.4489989,0.48,0.49638695,0.49959984
has_park_res500_std_dev_5x5,float64,17 (0.15%),0 (0.00%),0 (0.00%),46 (0.41%),11229.0,,,,0.41256673063941585,0.07184457900776677,0.0,0.36660606,0.42708316,0.48,0.49959984
o3_july24_std_dev_5x5,float64,69 (0.61%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.00019927218307752792,0.00017741529207614923,5.015467188839803e-06,7.390403749455538e-05,0.0001502163650283,0.0002414007766935,0.0006664969322156
population_res1000_std_dev_5x5,float64,84 (0.75%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,9372.546241627957,2144.6116089025395,4369.462292960965,7503.620462696437,8887.081313186085,11344.106927942688,13516.84815779535
B01_std_dev_5x5,float64,4362 (38.85%),0 (0.00%),0 (0.00%),1890 (16.83%),11229.0,,,,103.42121133547941,102.34685217237217,0.0,20.8,80.0,155.6,720.1499843782543
B02_std_dev_5x5,float64,8990 (80.06%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,508.8274883658939,295.1824065623678,37.43260610751007,289.00661860933224,432.8637956678752,668.7907367779551,2510.5422317897783
B03_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,508.92688112039207,293.0578768961435,55.131841979023335,290.5146991117661,436.9349315401551,667.6264823986538,2407.019739345733
B04_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,552.3771286562861,293.39264038941076,49.973593026717616,335.915122612841,485.7776544881413,712.5286868610975,2350.973993901251
B05_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,391.12864279675165,234.34966018491718,24.17257950654005,222.8558278349481,345.274694120493,502.468266062644,1889.594600330981
B06_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,385.3157993821937,198.40275680333093,37.73304122383989,251.43881641464984,347.9685594992743,470.6400645928903,1825.2857643667744
B07_std_dev_5x5,float64,8990 (80.06%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,414.83140632411113,198.91368370357173,47.83331056910028,279.5567176799728,380.0468518485583,510.5976043813759,1889.3172633520287
B08_std_dev_5x5,float64,8988 (80.04%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,588.488883827389,241.7396230624403,95.98653238866378,422.91836375357366,555.7417875236664,715.850514004146,2261.5091400213264
B8A_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,411.8644560466926,197.2611778128245,46.83356061629311,274.18884003547623,378.8378946198493,507.2544355646385,1763.9949414893458
B09_std_dev_5x5,float64,4643 (41.35%),0 (0.00%),0 (0.00%),1888 (16.81%),11229.0,,,,159.04325640613658,147.03716133532913,0.0,34.8,130.80275226462172,236.8,866.6794101627198
B11_std_dev_5x5,float64,8990 (80.06%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,339.3420527981187,204.6639195137879,25.6435254986517,190.651287957884,298.4828196060872,439.8692533014782,1852.906273290692
B12_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,344.75003577197333,212.42190366074712,17.634239422214954,191.70122586984155,299.37308897093607,449.28801274906056,1965.9130747823008
sentinel_2_ndvi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1300483807251055,0.06615177199604227,0.0114689776632511,0.0777912953303243,0.1240937319668466,0.1766664187494619,0.3466304111173995
sentinel_2_evi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,2385574839.5181823,91632869866.89343,0.0730697219280275,0.541681689685047,0.9055426486717526,2.1923951423526025,4115142767875.5454
sentinel_2_savi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.19504539423485642,0.09921589378294857,0.0172011351707305,0.1166698870981005,0.1861146520640111,0.2649682315866805,0.5198859512481203
sentinel_2_gndvi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.11666877053501312,0.0532964278215417,0.012941509798883,0.0751741164703845,0.1121605012473978,0.1544502409338117,0.2870194076117551
sentinel_2_arvi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1396267736780925,0.07004717012491092,0.0134876077495687,0.0835202468799956,0.1312752137428937,0.1865949820422505,0.3809505396803634
sentinel_2_msavi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.15968707715639777,0.06444404582172018,0.0166636732117511,0.1102019477038569,0.1584001214877454,0.2068379193463862,0.3635313400391911
sentinel_2_ndwi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1166687705350164,0.05329642782154284,0.0129415097988835,0.0751741164703866,0.1121605012474005,0.1544502409338151,0.2870194076117612
sentinel_2_awei_nsh_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1894.3708299350997,860.4507106432937,302.42168143173865,1264.5269717961733,1739.4585481120268,2369.760572294172,8136.3225406445135
sentinel_2_awei_sh_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1464.9847707148633,563.007367349643,231.7673281547682,1064.042875357943,1395.6925941624825,1777.054423364687,5474.258823840904
sentinel_2_ndsi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.12394338675748942,0.038653545664784746,0.029766522803615,0.095439660821447,0.1206809383730616,0.1488844513304642,0.321511340723275
sentinel_2_nbr_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.11644718807874059,0.040683504996468015,0.026350135818204,0.086744263435183,0.1104430545416006,0.1405954180000436,0.3172392969477982
sentinel_2_si_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.13877084520148528,0.04350751991609813,0.027755712169137,0.1067338264831853,0.1357489532840974,0.1673180310486282,0.329949014057049
sentinel_2_ndbi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.10281623903985229,0.03324598610012645,0.0224999743718266,0.0788638311661651,0.0983580758205652,0.1224710857341861,0.2781974617940516
sentinel_2_ui_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,0.1365302673708164,0.04536216220621946,0.0177103022410687,0.1033947042288592,0.1330036484829376,0.1646666901350186,0.3265280324495791
sentinel_2_ibi_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,59.42554852781986,504.217446508802,0.1799290818741173,5.2224030193489765,11.743280171884814,26.65475448877896,14594.807318087622
sentinel_2_albedo_std_dev_5x5,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,430.75261755763495,253.4385285456649,65.9297480401552,236.9245682692995,370.9488263908182,561.6001684118742,2120.2383239195437
street_width_res100_std_dev_5x5,float64,1345 (11.98%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,10.848969920776561,4.522806559782797,2.245446,7.90242,10.088955,13.366368,40.1141
street_traffic_res100_std_dev_5x5,float64,495 (4.41%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.3543694063433966,0.2698420852439532,0.48989794,1.1757551,1.3290598,1.4891608,2.1540658
street_lanes_res100_std_dev_5x5,float64,1342 (11.95%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.015645259820999,0.36300120999208196,0.20508477,0.75452274,0.98257744,1.2813514,2.1852531
street_orientation_res100_std_dev_5x5,float64,390 (3.47%),0 (0.00%),0 (0.00%),41 (0.37%),11229.0,,,,0.8827923778163683,0.3185163660142246,0.0,0.6324555,0.8944272,1.1214275,1.8547237
street_width_res30_std_dev_5x5,float64,3937 (35.06%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,20.4296716344109,4.767724213061448,7.0839024,16.470413,19.906641,24.127972,36.96527
street_traffic_res30_std_dev_5x5,float64,781 (6.96%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.9143196631507706,0.2733112217662502,0.8000001,1.7681628,1.9390719,2.0991426,2.497999
street_lanes_res30_std_dev_5x5,float64,3458 (30.80%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.8342734598548402,0.48655476084133,0.3530458,1.5028739,1.7959956,2.1832085,3.1606328
street_orientation_res30_std_dev_5x5,float64,633 (5.64%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,,,,1.473381102595957,0.3242552188258378,0.40000004,1.2749902,1.52,1.7269627,1.9983994
