,aod_47,aod_55
1066,0.24,0.17300000000000001
1067,0.24,0.17300000000000001
1068,0.24,0.17300000000000001
1069,0.24,0.17300000000000001
1070,0.24,0.17300000000000001
1071,0.24,0.17300000000000001
1072,0.24,0.17300000000000001
1073,0.24,0.17300000000000001
1074,0.24,0.17300000000000001
1075,0.24,0.17300000000000001
1076,0.24,0.17300000000000001
1077,0.24,0.17300000000000001
1078,0.24,0.17300000000000001
1079,0.24,0.17300000000000001
1080,0.24,0.17300000000000001
1081,0.24,0.17300000000000001
1082,0.24,0.17300000000000001
1083,0.24,0.17300000000000001
1084,0.24,0.17300000000000001
1085,0.24,0.17300000000000001
1086,0.24,0.17300000000000001
1087,0.24,0.17300000000000001
1088,0.24,0.17300000000000001
1089,0.24,0.17300000000000001
1090,0.24,0.17300000000000001
1091,0.24,0.17300000000000001
1092,0.24,0.17300000000000001
1093,0.24,0.17300000000000001
1094,0.24,0.17300000000000001
1095,0.24,0.17300000000000001
1096,0.24,0.17300000000000001
1097,0.24,0.17300000000000001
1098,0.24,0.17300000000000001
1099,0.24,0.17300000000000001
1100,0.24,0.17300000000000001
1101,0.24,0.17300000000000001
1102,0.24,0.17300000000000001
1103,0.24,0.17300000000000001
1104,0.24,0.17300000000000001
1105,0.24,0.17300000000000001
1106,0.24,0.17300000000000001
1107,0.24,0.17300000000000001
1108,0.24,0.17300000000000001
1109,0.24,0.17300000000000001
1110,0.24,0.17300000000000001
1111,0.24,0.17300000000000001
1112,0.24,0.17300000000000001
1113,0.24,0.17300000000000001
1114,0.24,0.17300000000000001
1115,0.24,0.17300000000000001
1116,0.24,0.17300000000000001
1117,0.24,0.17300000000000001
1118,0.24,0.17300000000000001
1119,0.24,0.17300000000000001
1120,0.24,0.17300000000000001
1121,0.24,0.17300000000000001
1122,0.24,0.17300000000000001
1123,0.24,0.17300000000000001
1124,0.24,0.17300000000000001
1125,0.24,0.17300000000000001
1126,0.24,0.17300000000000001
1127,0.24,0.17300000000000001
1128,0.24,0.17300000000000001
1129,0.28200000000000003,0.203
1130,0.28200000000000003,0.203
1131,0.28200000000000003,0.203
1132,0.28200000000000003,0.203
1133,0.28200000000000003,0.203
1134,0.28200000000000003,0.203
1135,0.28200000000000003,0.203
1136,0.28200000000000003,0.203
1137,0.28200000000000003,0.203
1138,0.28200000000000003,0.203
1139,0.28200000000000003,0.203
1140,0.28200000000000003,0.203
1141,0.28200000000000003,0.203
1142,0.28200000000000003,0.203
1143,0.28200000000000003,0.203
1144,0.28200000000000003,0.203
1145,0.28200000000000003,0.203
1146,0.28200000000000003,0.203
1147,0.28200000000000003,0.203
1148,0.28200000000000003,0.203
1149,0.28200000000000003,0.203
1150,0.28200000000000003,0.203
1151,0.28200000000000003,0.203
1152,0.248,0.179
1153,0.248,0.179
1154,0.248,0.179
1155,0.248,0.179
1156,0.248,0.179
1157,0.248,0.179
1158,0.248,0.179
1159,0.248,0.179
1160,0.248,0.179
1161,0.248,0.179
1162,0.248,0.179
1163,0.248,0.179
1164,0.248,0.179
1165,0.248,0.179
1166,0.248,0.179
1167,0.248,0.179
1168,0.248,0.179
1169,0.281,0.203
1170,0.281,0.203
1171,0.281,0.203
1172,0.281,0.203
1173,0.281,0.203
1174,0.281,0.203
1175,0.281,0.203
1176,0.281,0.203
1177,0.281,0.203
1178,0.281,0.203
1179,0.281,0.203
1180,0.281,0.203
1181,0.281,0.203
1182,0.281,0.203
1183,0.281,0.203
1184,0.281,0.203
1185,0.281,0.203
1186,0.281,0.203
1187,0.281,0.203
1188,0.281,0.203
1189,0.281,0.203
1190,0.281,0.203
1191,0.281,0.203
1192,0.281,0.203
1193,0.281,0.203
1194,0.281,0.203
1195,0.281,0.203
1196,0.281,0.203
1197,0.281,0.203
1198,0.281,0.203
1199,0.281,0.203
1200,0.281,0.203
1201,0.281,0.203
1202,0.281,0.203
1203,0.281,0.203
1204,0.281,0.203
1205,0.281,0.203
1206,0.281,0.203
1207,0.281,0.203
1208,0.281,0.203
1209,0.281,0.203
1210,0.281,0.203
1211,0.281,0.203
1212,0.281,0.203
1213,0.281,0.203
1214,0.281,0.203
1215,0.281,0.203
1216,0.281,0.203
1217,0.281,0.203
1218,0.281,0.203
1219,0.281,0.203
1220,0.281,0.203
1221,0.281,0.203
1222,0.281,0.203
1223,0.281,0.203
1224,0.281,0.203
1225,0.281,0.203
1226,0.281,0.203
1227,0.281,0.203
1228,0.281,0.203
1229,0.281,0.203
1230,0.281,0.203
1231,0.281,0.203
1232,0.281,0.203
1233,0.281,0.203
1234,0.275,0.1985
1235,0.275,0.1985
1236,0.275,0.1985
1237,0.275,0.1985
1238,0.275,0.1985
1239,0.275,0.1985
1240,0.275,0.1985
1241,0.275,0.1985
1242,0.275,0.1985
1243,0.275,0.1985
1244,0.275,0.1985
1245,0.275,0.1985
1246,0.275,0.1985
1247,0.281,0.203
1248,0.281,0.203
1249,0.281,0.203
1250,0.281,0.203
1251,0.281,0.203
1252,0.281,0.203
1253,0.281,0.203
1254,0.281,0.203
1255,0.281,0.203
1256,0.281,0.203
1257,0.281,0.203
1258,0.281,0.203
1259,0.281,0.203
1260,0.281,0.203
1261,0.281,0.203
1262,0.281,0.203
1263,0.281,0.203
1264,0.281,0.203
1265,0.281,0.203
1266,0.281,0.203
1267,0.281,0.203
1268,0.281,0.203
1269,0.281,0.203
1270,0.281,0.203
1271,0.281,0.203
1272,0.281,0.203
1273,0.281,0.203
1274,0.281,0.203
1275,0.281,0.203
1276,0.281,0.203
1277,0.248,0.179
1278,0.248,0.179
1279,0.248,0.179
1280,0.248,0.179
1281,0.248,0.179
1282,0.248,0.179
1283,0.248,0.179
1284,0.248,0.179
1285,0.248,0.179
1286,0.248,0.179
1287,0.248,0.179
1288,0.248,0.179
1289,0.248,0.179
1290,0.248,0.179
1291,0.248,0.179
1292,0.248,0.179
1293,0.248,0.179
1294,0.248,0.179
1295,0.248,0.179
1296,0.248,0.179
1297,0.248,0.179
1298,0.248,0.179
1299,0.248,0.179
1300,0.248,0.179
1301,0.248,0.179
1302,0.248,0.179
1303,0.248,0.179
1304,0.248,0.179
1305,0.248,0.179
1306,0.248,0.179
1307,0.248,0.179
1308,0.248,0.179
1309,0.248,0.179
1310,0.248,0.179
1311,0.248,0.179
1312,0.248,0.179
1313,0.248,0.179
1314,0.248,0.179
1315,0.248,0.179
1316,0.248,0.179
1317,0.248,0.179
1318,0.248,0.179
1319,0.248,0.179
1320,0.248,0.179
1321,0.248,0.179
1322,0.248,0.179
1323,0.248,0.179
1324,0.248,0.179
1325,0.248,0.179
1326,0.248,0.179
1327,0.248,0.179
1328,0.248,0.179
1329,0.248,0.179
1330,0.248,0.179
1331,0.248,0.179
1332,0.248,0.179
1333,0.248,0.179
1334,0.248,0.179
1335,0.248,0.179
1336,0.248,0.179
1337,0.248,0.179
1338,0.248,0.179
1339,0.248,0.179
1340,0.248,0.179
1341,0.248,0.179
1342,0.248,0.179
1343,0.248,0.179
1344,0.248,0.179
1345,0.248,0.179
1346,0.248,0.179
1347,0.248,0.179
1348,0.248,0.179
1349,0.248,0.179
1350,0.2575,0.1855
1351,0.2575,0.1855
1352,0.2575,0.1855
1353,0.2575,0.1855
1354,0.2575,0.1855
1355,0.275,0.1985
1356,0.275,0.1985
1357,0.275,0.1985
1358,0.275,0.1985
1359,0.275,0.1985
1360,0.275,0.1985
1361,0.275,0.1985
1362,0.275,0.1985
1363,0.275,0.1985
1364,0.275,0.1985
1365,0.275,0.1985
1366,0.275,0.1985
1367,0.275,0.1985
1368,0.275,0.1985
1369,0.275,0.1985
1370,0.275,0.1985
1371,0.275,0.1985
1372,0.275,0.1985
1373,0.275,0.1985
1374,0.275,0.1985
1375,0.275,0.1985
1376,0.275,0.1985
1377,0.275,0.1985
1378,0.275,0.1985
1379,0.275,0.1985
1380,0.275,0.1985
1381,0.275,0.1985
1382,0.275,0.1985
1383,0.275,0.1985
1384,0.275,0.1985
1385,0.275,0.1985
1386,0.275,0.1985
1387,0.261,0.188
1388,0.261,0.188
1389,0.261,0.188
1390,0.261,0.188
1391,0.261,0.188
1392,0.261,0.188
1393,0.261,0.188
1394,0.261,0.188
1395,0.261,0.188
1396,0.261,0.188
1397,0.261,0.188
1398,0.261,0.188
1399,0.261,0.188
1400,0.261,0.188
1401,0.261,0.188
1402,0.261,0.188
1403,0.261,0.188
1404,0.261,0.188
1405,0.261,0.188
1406,0.261,0.188
1407,0.261,0.188
1408,0.261,0.188
1409,0.261,0.188
1410,0.261,0.188
1411,0.261,0.188
1412,0.261,0.188
1413,0.256,0.185
1414,0.256,0.185
1415,0.256,0.185
1416,0.256,0.185
1417,0.256,0.185
1418,0.256,0.185
1419,0.256,0.185
1420,0.256,0.185
1421,0.256,0.185
1422,0.256,0.185
1423,0.256,0.185
1424,0.256,0.185
1425,0.261,0.188
1426,0.261,0.188
1427,0.261,0.188
1428,0.261,0.188
1429,0.261,0.188
1430,0.261,0.188
1431,0.261,0.188
1432,0.261,0.188
1433,0.261,0.188
1434,0.261,0.188
1435,0.261,0.188
1436,0.261,0.188
1437,0.261,0.188
1438,0.261,0.188
1439,0.261,0.188
1440,0.261,0.188
1441,0.261,0.188
1442,0.261,0.188
1443,0.261,0.188
1444,0.261,0.188
1445,0.261,0.188
1446,0.261,0.188
1447,0.261,0.188
1448,0.261,0.188
1449,0.261,0.188
1450,0.261,0.188
1451,0.261,0.188
1452,0.261,0.188
1453,0.261,0.188
1454,0.261,0.188
1455,0.261,0.188
1456,0.261,0.188
1457,0.261,0.188
1458,0.261,0.188
1459,0.261,0.188
1460,0.261,0.188
1461,0.261,0.188
1462,0.261,0.188
1463,0.261,0.188
1464,0.261,0.188
1465,0.261,0.188
1466,0.261,0.188
1467,0.261,0.188
1468,0.261,0.188
1469,0.261,0.188
1470,0.261,0.188
1471,0.261,0.188
1472,0.261,0.188
1473,0.261,0.188
1474,0.261,0.188
1475,0.261,0.188
1476,0.261,0.188
1477,0.261,0.188
1478,0.261,0.188
1479,0.261,0.188
1480,0.261,0.188
1481,0.261,0.188
1482,0.261,0.188
1483,0.261,0.188
1484,0.261,0.188
1485,0.261,0.188
1486,0.261,0.188
1487,0.261,0.188
1488,0.261,0.188
1489,0.261,0.188
1490,0.261,0.188
1491,0.261,0.188
1492,0.261,0.188
1493,0.261,0.188
1494,0.261,0.188
1495,0.261,0.188
1496,0.261,0.188
1497,0.261,0.188
1498,0.261,0.188
1499,0.261,0.188
1500,0.261,0.188
1501,0.261,0.188
1502,0.261,0.188
1503,0.261,0.188
1504,0.261,0.188
1505,0.261,0.188
1506,0.261,0.188
1507,0.261,0.188
1508,0.261,0.188
1509,0.261,0.188
1510,0.261,0.188
1511,0.261,0.188
1512,0.261,0.188
1513,0.261,0.188
1514,0.261,0.188
1515,0.261,0.188
1516,0.261,0.188
1517,0.261,0.188
1518,0.261,0.188
1519,0.261,0.188
1520,0.261,0.188
1521,0.261,0.188
1522,0.261,0.188
1523,0.261,0.188
1524,0.261,0.188
1525,0.261,0.188
1526,0.261,0.188
1527,0.2635,0.19
1528,0.2635,0.19
1529,0.2635,0.19
1530,0.2635,0.19
1531,0.2635,0.19
1532,0.2635,0.19
1533,0.2635,0.19
1534,0.2635,0.19
1535,0.281,0.203
1536,0.281,0.203
1537,0.281,0.203
1538,0.281,0.203
1539,0.281,0.203
1540,0.281,0.203
1541,0.281,0.203
1542,0.281,0.203
1543,0.281,0.203
1544,0.281,0.203
1545,0.281,0.203
1546,0.281,0.203
1547,0.281,0.203
1548,0.281,0.203
1549,0.281,0.203
1550,0.281,0.203
1551,0.281,0.203
1552,0.281,0.203
1553,0.281,0.203
1554,0.281,0.203
1555,0.281,0.203
1556,0.281,0.203
1557,0.281,0.203
1558,0.281,0.203
1559,0.281,0.203
1560,0.281,0.203
1561,0.281,0.203
1562,0.281,0.203
1563,0.281,0.203
1564,0.281,0.203
1565,0.281,0.203
1566,0.281,0.203
1567,0.281,0.203
1568,0.281,0.203
1569,0.281,0.203
1570,0.281,0.203
1571,0.281,0.203
1572,0.281,0.203
1573,0.281,0.203
1574,0.281,0.203
1575,0.281,0.203
1576,0.281,0.203
1577,0.281,0.203
1578,0.281,0.203
1579,0.281,0.203
1580,0.281,0.203
1581,0.281,0.203
1582,0.2635,0.19
1583,0.2635,0.19
1584,0.2635,0.19
1585,0.2635,0.19
1586,0.2635,0.19
1587,0.2635,0.19
1588,0.2635,0.19
1589,0.2635,0.19
1590,0.2635,0.19
1591,0.2635,0.19
1592,0.2635,0.19
1593,0.2635,0.19
1594,0.2635,0.19
1595,0.2635,0.19
1596,0.2635,0.19
1597,0.2635,0.19
1598,0.2635,0.19
1599,0.2635,0.19
1600,0.2635,0.19
1601,0.2635,0.19
1602,0.2635,0.19
1603,0.2635,0.19
1604,0.2635,0.19
1605,0.2635,0.19
1606,0.2635,0.19
1607,0.2635,0.19
1608,0.2635,0.19
1609,0.2635,0.19
1610,0.2635,0.19
1611,0.2635,0.19
1612,0.2635,0.19
1613,0.2635,0.19
1614,0.2635,0.19
1615,0.2635,0.19
1616,0.2635,0.19
1617,0.2635,0.19
1618,0.2635,0.19
1619,0.2635,0.19
1620,0.2635,0.19
1621,0.2635,0.19
1622,0.2635,0.19
1623,0.2635,0.19
1624,0.2635,0.19
1625,0.2635,0.19
1626,0.2635,0.19
1627,0.2635,0.19
1628,0.2635,0.19
1629,0.2635,0.19
1630,0.2635,0.19
1631,0.2635,0.19
1632,0.2635,0.19
1633,0.2635,0.19
1634,0.2635,0.19
1635,0.2635,0.19
1636,0.2635,0.19
1637,0.2635,0.19
1638,0.2635,0.19
1639,0.2635,0.19
1640,0.2635,0.19
1641,0.2635,0.19
1642,0.2635,0.19
1643,0.2635,0.19
1644,0.2635,0.19
1645,0.2635,0.19
1646,0.2635,0.19
1647,0.2635,0.19
1648,0.2635,0.19
1649,0.2635,0.19
1650,0.2635,0.19
1651,0.2635,0.19
1652,0.2635,0.19
1653,0.2635,0.19
1654,0.2635,0.19
1655,0.2635,0.19
1656,0.2635,0.19
1657,0.2635,0.19
1658,0.2635,0.19
1659,0.2635,0.19
1660,0.2635,0.19
1661,0.2635,0.19
1662,0.2635,0.19
1663,0.2635,0.19
1664,0.2635,0.19
1665,0.2635,0.19
1666,0.2635,0.19
1667,0.2635,0.19
1668,0.2635,0.19
1669,0.2635,0.19
1670,0.2635,0.19
1671,0.2635,0.19
1672,0.2635,0.19
1673,0.2635,0.19
1674,0.2635,0.19
1675,0.2635,0.19
1676,0.2635,0.19
1677,0.2635,0.19
1678,0.2635,0.19
1679,0.2635,0.19
1680,0.2635,0.19
1681,0.2635,0.19
1682,0.2635,0.19
1683,0.2635,0.19
1684,0.2635,0.19
1685,0.2635,0.19
1686,0.2635,0.19
1687,0.2635,0.19
1688,0.2635,0.19
1689,0.2635,0.19
1690,0.2635,0.19
1691,0.2635,0.19
1692,0.2635,0.19
1693,0.2635,0.19
1694,0.2635,0.19
1695,0.2635,0.19
1696,0.2635,0.19
1697,0.2635,0.19
1698,0.2635,0.19
1699,0.2635,0.19
1700,0.2635,0.19
1701,0.2635,0.19
1702,0.2635,0.19
1703,0.2635,0.19
1704,0.2635,0.19
1705,0.2635,0.19
1706,0.2635,0.19
1707,0.2635,0.19
1708,0.2635,0.19
1709,0.2635,0.19
1710,0.2635,0.19
1711,0.2635,0.19
1712,0.2635,0.19
1713,0.2635,0.19
1714,0.2635,0.19
1715,0.2635,0.19
1716,0.2635,0.19
1717,0.2635,0.19
1718,0.2635,0.19
1719,0.2635,0.19
1720,0.2635,0.19
1721,0.2635,0.19
1722,0.2635,0.19
1723,0.2635,0.19
1724,0.2635,0.19
1725,0.2635,0.19
1726,0.2635,0.19
1727,0.2635,0.19
1728,0.2635,0.19
1729,0.2635,0.19
1730,0.2635,0.19
1731,0.2635,0.19
1732,0.2635,0.19
1733,0.2635,0.19
1734,0.2635,0.19
1735,0.2635,0.19
1736,0.2635,0.19
1737,0.2635,0.19
1738,0.2635,0.19
1739,0.2635,0.19
1740,0.2635,0.19
1741,0.2635,0.19
1742,0.2635,0.19
1743,0.2635,0.19
1744,0.2635,0.19
1745,0.2635,0.19
1746,0.2635,0.19
1747,0.2635,0.19
1748,0.2635,0.19
1749,0.2635,0.19
1750,0.2635,0.19
1751,0.2635,0.19
1752,0.28400000000000003,0.20500000000000002
1753,0.28400000000000003,0.20500000000000002
1754,0.28400000000000003,0.20500000000000002
1755,0.28400000000000003,0.20500000000000002
1756,0.28400000000000003,0.20500000000000002
1757,0.28400000000000003,0.20500000000000002
1758,0.28400000000000003,0.20500000000000002
1759,0.28400000000000003,0.20500000000000002
1760,0.28400000000000003,0.20500000000000002
1761,0.28400000000000003,0.20500000000000002
1762,0.28400000000000003,0.20500000000000002
1763,0.28400000000000003,0.20500000000000002
1764,0.28400000000000003,0.20500000000000002
1765,0.28400000000000003,0.20500000000000002
1766,0.28400000000000003,0.20500000000000002
1767,0.28400000000000003,0.20500000000000002
1768,0.28400000000000003,0.20500000000000002
1769,0.28400000000000003,0.20500000000000002
1770,0.28400000000000003,0.20500000000000002
1771,0.28400000000000003,0.20500000000000002
1772,0.28400000000000003,0.20500000000000002
1773,0.28400000000000003,0.20500000000000002
1774,0.28400000000000003,0.20500000000000002
1775,0.28400000000000003,0.20500000000000002
1776,0.28400000000000003,0.20500000000000002
1777,0.28400000000000003,0.20500000000000002
1778,0.28400000000000003,0.20500000000000002
1779,0.28400000000000003,0.20500000000000002
1780,0.28400000000000003,0.20500000000000002
1781,0.28400000000000003,0.20500000000000002
1782,0.28400000000000003,0.20500000000000002
1783,0.28400000000000003,0.20500000000000002
1784,0.28400000000000003,0.20500000000000002
1785,0.28400000000000003,0.20500000000000002
1786,0.28400000000000003,0.20500000000000002
1787,0.28400000000000003,0.20500000000000002
1788,0.28400000000000003,0.20500000000000002
1789,0.28400000000000003,0.20500000000000002
1790,0.28400000000000003,0.20500000000000002
1791,0.28400000000000003,0.20500000000000002
1792,0.28400000000000003,0.20500000000000002
1793,0.28400000000000003,0.20500000000000002
1794,0.28400000000000003,0.20500000000000002
1795,0.28400000000000003,0.20500000000000002
1796,0.28400000000000003,0.20500000000000002
1797,0.28400000000000003,0.20500000000000002
1798,0.28400000000000003,0.20500000000000002
1799,0.28400000000000003,0.20500000000000002
1800,0.28400000000000003,0.20500000000000002
1801,0.28400000000000003,0.20500000000000002
1802,0.28400000000000003,0.20500000000000002
1803,0.28400000000000003,0.20500000000000002
1804,0.28400000000000003,0.20500000000000002
1805,0.28400000000000003,0.20500000000000002
1806,0.28400000000000003,0.20500000000000002
1807,0.28400000000000003,0.20500000000000002
1808,0.28400000000000003,0.20500000000000002
1809,0.28400000000000003,0.20500000000000002
1810,0.28400000000000003,0.20500000000000002
1811,0.28400000000000003,0.20500000000000002
1812,0.28400000000000003,0.20500000000000002
1813,0.28400000000000003,0.20500000000000002
1814,0.28400000000000003,0.20500000000000002
1815,0.28400000000000003,0.20500000000000002
1816,0.28400000000000003,0.20500000000000002
1817,0.28400000000000003,0.20500000000000002
1818,0.28400000000000003,0.20500000000000002
1819,0.28400000000000003,0.20500000000000002
1820,0.28400000000000003,0.20500000000000002
1821,0.28400000000000003,0.20500000000000002
1822,0.28400000000000003,0.20500000000000002
1823,0.28400000000000003,0.20500000000000002
1824,0.28400000000000003,0.20500000000000002
1825,0.28400000000000003,0.20500000000000002
1826,0.28400000000000003,0.20500000000000002
1827,0.28400000000000003,0.20500000000000002
1828,0.28400000000000003,0.20500000000000002
1829,0.28400000000000003,0.20500000000000002
1830,0.28400000000000003,0.20500000000000002
1831,0.28400000000000003,0.20500000000000002
1832,0.28400000000000003,0.20500000000000002
1833,0.28400000000000003,0.20500000000000002
1834,0.28400000000000003,0.20500000000000002
1835,0.28400000000000003,0.20500000000000002
1836,0.28400000000000003,0.20500000000000002
1837,0.28400000000000003,0.20500000000000002
1838,0.28400000000000003,0.20500000000000002
1839,0.28400000000000003,0.20500000000000002
1840,0.28400000000000003,0.20500000000000002
1841,0.28400000000000003,0.20500000000000002
1842,0.28400000000000003,0.20500000000000002
1843,0.28400000000000003,0.20500000000000002
1844,0.28400000000000003,0.20500000000000002
1845,0.28400000000000003,0.20500000000000002
1846,0.28400000000000003,0.20500000000000002
1847,0.28400000000000003,0.20500000000000002
1848,0.28400000000000003,0.20500000000000002
1849,0.28400000000000003,0.20500000000000002
1850,0.2555,0.184
1851,0.2555,0.184
1852,0.2555,0.184
1853,0.2555,0.184
1854,0.2555,0.184
1855,0.2555,0.184
1856,0.2555,0.184
1857,0.2555,0.184
1858,0.2555,0.184
1859,0.2555,0.184
1860,0.2555,0.184
1861,0.2555,0.184
1862,0.2555,0.184
1863,0.2555,0.184
1864,0.2555,0.184
1865,0.2555,0.184
1866,0.2555,0.184
1867,0.2555,0.184
1868,0.2555,0.184
1869,0.2555,0.184
1870,0.2555,0.184
1871,0.2555,0.184
1872,0.2555,0.184
1873,0.2555,0.184
1874,0.2555,0.184
1875,0.2555,0.184
1876,0.2555,0.184
1877,0.2555,0.184
1878,0.2555,0.184
1879,0.2555,0.184
1880,0.2555,0.184
1881,0.2555,0.184
1882,0.2555,0.184
1883,0.2555,0.184
1884,0.2555,0.184
1885,0.2555,0.184
1886,0.2555,0.184
1887,0.2555,0.184
1888,0.2555,0.184
1889,0.2555,0.184
1890,0.2555,0.184
1891,0.2555,0.184
1892,0.2555,0.184
1893,0.2555,0.184
1894,0.2555,0.184
1895,0.2555,0.184
1896,0.2555,0.184
1897,0.2555,0.184
